"OP_UNIQUE_CARRIER","ARR_DELAY","DISTANCE"
"AA",-15.00,1721.00
"AA",-29.00,1721.00
"AA",-19.00,1721.00
"AA",-12.00,1721.00
"AA",10.00,1721.00
"AA",11.00,1721.00
"AA",5.00,1258.00
"AA",-15.00,1258.00
"AA",31.00,1258.00
"AA",,1258.00
"AA",9.00,1258.00
"AA",-8.00,1258.00
"AA",-5.00,1258.00
"AA",-3.00,1258.00
"AA",-20.00,1258.00
"AA",-11.00,1258.00
"AA",-24.00,1258.00
"AA",5.00,1258.00
"AA",1.00,1258.00
"AA",-3.00,1258.00
"AA",-10.00,1258.00
"AA",12.00,1258.00
"AA",53.00,1258.00
"AA",-15.00,1258.00
"AA",-19.00,1258.00
"AA",-21.00,1258.00
"AA",-17.00,1258.00
"AA",4.00,1258.00
"AA",9.00,1258.00
"AA",-11.00,1258.00
"AA",-18.00,1258.00
"AA",-20.00,1258.00
"AA",5.00,1258.00
"AA",-10.00,1258.00
"AA",1.00,1258.00
"AA",-11.00,1258.00
"AA",-27.00,1258.00
"AA",-15.00,2342.00
"AA",-32.00,2342.00
"AA",0.00,2342.00
"AA",47.00,2342.00
"AA",-11.00,2342.00
"AA",-5.00,2342.00
"AA",-9.00,2342.00
"AA",-29.00,2342.00
"AA",-16.00,2342.00
"AA",-26.00,2342.00
"AA",-30.00,2342.00
"AA",-13.00,2342.00
"AA",-23.00,2342.00
"AA",83.00,2342.00
"AA",-34.00,2342.00
"AA",11.00,2342.00
"AA",-25.00,2342.00
"AA",-17.00,2342.00
"AA",-10.00,2342.00
"AA",-25.00,2342.00
"AA",-24.00,2342.00
"AA",-37.00,2342.00
"AA",-36.00,2342.00
"AA",-34.00,2342.00
"AA",-26.00,2342.00
"AA",-10.00,2342.00
"AA",12.00,2342.00
"AA",110.00,2342.00
"AA",-9.00,2342.00
"AA",-24.00,2342.00
"AA",-24.00,2342.00
"AA",-25.00,1197.00
"AA",31.00,1197.00
"AA",8.00,1197.00
"AA",-14.00,1197.00
"AA",-13.00,1197.00
"AA",-19.00,1197.00
"AA",11.00,1197.00
"AA",-29.00,1197.00
"AA",-18.00,1197.00
"AA",-16.00,1197.00
"AA",-21.00,1197.00
"AA",10.00,1197.00
"AA",-9.00,1197.00
"AA",-4.00,1197.00
"AA",121.00,1197.00
"AA",-31.00,1197.00
"AA",-31.00,1197.00
"AA",-11.00,1197.00
"AA",-12.00,1197.00
"AA",-23.00,1197.00
"AA",-19.00,1197.00
"AA",114.00,1197.00
"AA",-16.00,1197.00
"AA",-28.00,1197.00
"AA",-16.00,1197.00
"AA",-16.00,1197.00
"AA",-29.00,1197.00
"AA",-27.00,1197.00
"AA",-14.00,1197.00
"AA",-15.00,1197.00
"AA",-13.00,1197.00
"AA",-19.00,1045.00
"AA",-14.00,1045.00
"AA",0.00,1045.00
"AA",-15.00,1045.00
"AA",39.00,1045.00
"AA",-26.00,1045.00
"AA",-16.00,1045.00
"AA",-23.00,1045.00
"AA",-18.00,1045.00
"AA",1.00,1045.00
"AA",-27.00,1045.00
"AA",-21.00,1045.00
"AA",-30.00,1045.00
"AA",-29.00,1045.00
"AA",-17.00,1045.00
"AA",-21.00,1045.00
"AA",-22.00,1045.00
"AA",-33.00,1045.00
"AA",-18.00,1045.00
"AA",-27.00,1045.00
"AA",-32.00,1045.00
"AA",6.00,1045.00
"AA",-34.00,1045.00
"AA",-41.00,1045.00
"AA",-21.00,1045.00
"AA",-25.00,1045.00
"AA",-28.00,1045.00
"AA",-10.00,1045.00
"AA",-1.00,1045.00
"AA",-14.00,1045.00
"AA",-16.00,1045.00
"AA",2.00,624.00
"AA",-12.00,1829.00
"AA",-26.00,1829.00
"AA",6.00,1829.00
"AA",15.00,1829.00
"AA",4.00,1829.00
"AA",-2.00,1829.00
"AA",-22.00,1829.00
"AA",-16.00,1829.00
"AA",-5.00,1829.00
"AA",-11.00,1829.00
"AA",-13.00,1829.00
"AA",5.00,1829.00
"AA",-15.00,1829.00
"AA",99.00,1829.00
"AA",45.00,2165.00
"AA",4.00,2165.00
"AA",4.00,2165.00
"AA",-7.00,2165.00
"AA",0.00,2165.00
"AA",38.00,2165.00
"AA",4.00,2165.00
"AA",8.00,2165.00
"AA",11.00,2165.00
"AA",8.00,2165.00
"AA",3.00,2165.00
"AA",8.00,2165.00
"AA",7.00,2165.00
"AA",31.00,2165.00
"AA",-2.00,2165.00
"AA",-5.00,2165.00
"AA",-7.00,2165.00
"AA",13.00,2165.00
"AA",3.00,2165.00
"AA",-2.00,2165.00
"AA",13.00,2165.00
"AA",14.00,2165.00
"AA",5.00,2165.00
"AA",-5.00,2165.00
"AA",-9.00,2165.00
"AA",16.00,2165.00
"AA",-5.00,2165.00
"AA",18.00,2165.00
"AA",-8.00,2165.00
"AA",1.00,2165.00
"AA",-14.00,2165.00
"AA",-16.00,1562.00
"AA",21.00,1562.00
"AA",-2.00,1562.00
"AA",,1562.00
"AA",-4.00,1562.00
"AA",5.00,1562.00
"AA",-9.00,1562.00
"AA",12.00,1562.00
"AA",-9.00,1562.00
"AA",68.00,1562.00
"AA",-27.00,1562.00
"AA",13.00,1562.00
"AA",-23.00,1562.00
"AA",-13.00,1562.00
"AA",-22.00,1562.00
"AA",-26.00,1562.00
"AA",5.00,1562.00
"AA",-6.00,1562.00
"AA",6.00,1562.00
"AA",-18.00,1562.00
"AA",-11.00,1562.00
"AA",36.00,1562.00
"AA",-15.00,1562.00
"AA",-24.00,1562.00
"AA",-5.00,1562.00
"AA",-19.00,1562.00
"AA",-23.00,1562.00
"AA",-29.00,1562.00
"AA",-5.00,1562.00
"AA",23.00,1562.00
"AA",-28.00,1562.00
"AA",44.00,1171.00
"AA",-2.00,1171.00
"AA",4.00,1171.00
"AA",-9.00,1171.00
"AA",-5.00,1171.00
"AA",-15.00,1171.00
"AA",-2.00,1171.00
"AA",36.00,1171.00
"AA",1.00,1171.00
"AA",-5.00,1171.00
"AA",,1171.00
"AA",4.00,1171.00
"AA",-7.00,1171.00
"AA",-7.00,1171.00
"AA",-14.00,1171.00
"AA",-2.00,1171.00
"AA",-4.00,1171.00
"AA",44.00,1171.00
"AA",-17.00,1171.00
"AA",3.00,1171.00
"AA",26.00,1171.00
"AA",-11.00,1171.00
"AA",121.00,1171.00
"AA",5.00,1171.00
"AA",-21.00,1055.00
"AA",3.00,1055.00
"AA",-1.00,1055.00
"AA",-4.00,1055.00
"AA",102.00,1055.00
"AA",2.00,1055.00
"AA",34.00,1055.00
"AA",40.00,1055.00
"AA",7.00,1055.00
"AA",-5.00,1055.00
"AA",-19.00,1055.00
"AA",51.00,1055.00
"AA",47.00,1055.00
"AA",-16.00,1055.00
"AA",-2.00,1055.00
"AA",-13.00,1055.00
"AA",-20.00,1055.00
"AA",-15.00,1055.00
"AA",-2.00,1055.00
"AA",-12.00,1055.00
"AA",-5.00,1055.00
"AA",-11.00,1055.00
"AA",14.00,1089.00
"AA",-2.00,1089.00
"AA",-8.00,1089.00
"AA",,1089.00
"AA",,1089.00
"AA",,1089.00
"AA",165.00,1089.00
"AA",172.00,1089.00
"AA",-34.00,1089.00
"AA",-24.00,1089.00
"AA",3.00,1089.00
"AA",19.00,1089.00
"AA",-1.00,1089.00
"AA",10.00,1089.00
"AA",-10.00,1089.00
"AA",18.00,1089.00
"AA",19.00,1089.00
"AA",-1.00,1089.00
"AA",-3.00,1089.00
"AA",-27.00,1089.00
"AA",-15.00,1089.00
"AA",15.00,1089.00
"AA",12.00,1089.00
"AA",17.00,1089.00
"AA",-10.00,1089.00
"AA",3.00,1089.00
"AA",14.00,1089.00
"AA",30.00,1089.00
"AA",15.00,1089.00
"AA",7.00,1089.00
"AA",10.00,1089.00
"AA",-7.00,930.00
"AA",1.00,363.00
"AA",-12.00,363.00
"AA",-4.00,363.00
"AA",32.00,363.00
"AA",128.00,363.00
"AA",16.00,363.00
"AA",,363.00
"AA",8.00,363.00
"AA",-15.00,363.00
"AA",-12.00,363.00
"AA",74.00,363.00
"AA",-15.00,363.00
"AA",5.00,363.00
"AA",-14.00,363.00
"AA",-20.00,363.00
"AA",-10.00,363.00
"AA",-21.00,363.00
"AA",-15.00,363.00
"AA",-14.00,363.00
"AA",58.00,363.00
"AA",-2.00,363.00
"AA",-11.00,363.00
"AA",-7.00,363.00
"AA",-17.00,363.00
"AA",,363.00
"AA",12.00,363.00
"AA",,363.00
"AA",-7.00,1562.00
"AA",53.00,1562.00
"AA",66.00,1562.00
"AA",-5.00,1562.00
"AA",-8.00,651.00
"AA",-17.00,651.00
"AA",-4.00,651.00
"AA",6.00,651.00
"AA",-3.00,651.00
"AA",17.00,651.00
"AA",-5.00,651.00
"AA",1.00,651.00
"AA",5.00,651.00
"AA",-3.00,651.00
"AA",-14.00,651.00
"AA",-7.00,651.00
"AA",-12.00,651.00
"AA",-21.00,651.00
"AA",4.00,651.00
"AA",10.00,651.00
"AA",0.00,651.00
"AA",-1.00,651.00
"AA",1.00,651.00
"AA",9.00,651.00
"AA",-8.00,651.00
"AA",-9.00,651.00
"AA",-15.00,651.00
"AA",-5.00,651.00
"AA",77.00,666.00
"AA",-18.00,666.00
"AA",-27.00,666.00
"AA",,666.00
"AA",15.00,666.00
"AA",2.00,666.00
"AA",-13.00,666.00
"AA",9.00,666.00
"AA",-6.00,666.00
"AA",-2.00,666.00
"AA",22.00,666.00
"AA",-14.00,666.00
"AA",-18.00,666.00
"AA",-18.00,666.00
"AA",50.00,666.00
"AA",4.00,666.00
"AA",2.00,666.00
"AA",-10.00,666.00
"AA",-12.00,666.00
"AA",-12.00,666.00
"AA",-21.00,666.00
"AA",101.00,666.00
"AA",-7.00,666.00
"AA",16.00,666.00
"AA",51.00,666.00
"AA",105.00,666.00
"AA",-10.00,666.00
"AA",68.00,666.00
"AA",-12.00,666.00
"AA",1.00,666.00
"AA",178.00,666.00
"AA",-15.00,666.00
"AA",18.00,666.00
"AA",-17.00,666.00
"AA",11.00,666.00
"AA",-26.00,666.00
"AA",-17.00,666.00
"AA",-13.00,666.00
"AA",1.00,666.00
"AA",-7.00,666.00
"AA",-4.00,666.00
"AA",37.00,666.00
"AA",-30.00,666.00
"AA",0.00,666.00
"AA",-18.00,666.00
"AA",-18.00,666.00
"AA",-8.00,666.00
"AA",-7.00,666.00
"AA",106.00,666.00
"AA",-23.00,666.00
"AA",-6.00,666.00
"AA",25.00,666.00
"AA",81.00,666.00
"AA",-14.00,666.00
"AA",-9.00,868.00
"AA",76.00,868.00
"AA",-2.00,868.00
"AA",18.00,868.00
"AA",4.00,868.00
"AA",19.00,868.00
"AA",4.00,868.00
"AA",10.00,868.00
"AA",-14.00,868.00
"AA",68.00,868.00
"AA",33.00,868.00
"AA",15.00,868.00
"AA",66.00,868.00
"AA",14.00,868.00
"AA",32.00,868.00
"AA",23.00,868.00
"AA",50.00,868.00
"AA",25.00,868.00
"AA",89.00,868.00
"AA",4.00,868.00
"AA",42.00,868.00
"AA",45.00,868.00
"AA",16.00,868.00
"AA",63.00,868.00
"AA",46.00,868.00
"AA",31.00,868.00
"AA",-16.00,868.00
"AA",15.00,868.00
"AA",33.00,868.00
"AA",29.00,868.00
"AA",23.00,868.00
"AA",-21.00,529.00
"AA",-4.00,529.00
"AA",45.00,529.00
"AA",,529.00
"AA",-21.00,529.00
"AA",-13.00,529.00
"AA",2.00,529.00
"AA",-25.00,529.00
"AA",-18.00,529.00
"AA",-15.00,529.00
"AA",7.00,529.00
"AA",-20.00,529.00
"AA",-21.00,529.00
"AA",-26.00,529.00
"AA",-20.00,529.00
"AA",-22.00,529.00
"AA",35.00,529.00
"AA",-9.00,529.00
"AA",-17.00,529.00
"AA",-22.00,529.00
"AA",-25.00,529.00
"AA",-35.00,529.00
"AA",-41.00,529.00
"AA",-31.00,529.00
"AA",-22.00,529.00
"AA",-8.00,529.00
"AA",-19.00,529.00
"AA",-29.00,529.00
"AA",-21.00,529.00
"AA",-3.00,529.00
"AA",-16.00,529.00
"AA",-10.00,590.00
"AA",-19.00,590.00
"AA",-13.00,590.00
"AA",-12.00,590.00
"AA",12.00,590.00
"AA",-11.00,590.00
"AA",-10.00,590.00
"AA",-23.00,331.00
"AA",-5.00,331.00
"AA",-18.00,331.00
"AA",-16.00,331.00
"AA",-29.00,603.00
"AA",42.00,603.00
"AA",-25.00,603.00
"AA",13.00,603.00
"AA",3.00,603.00
"AA",-24.00,603.00
"AA",-5.00,603.00
"AA",8.00,603.00
"AA",,603.00
"AA",-10.00,603.00
"AA",-35.00,603.00
"AA",0.00,603.00
"AA",-18.00,603.00
"AA",-26.00,603.00
"AA",-24.00,603.00
"AA",,675.00
"AA",-13.00,675.00
"AA",-18.00,675.00
"AA",-2.00,675.00
"AA",223.00,675.00
"AA",14.00,675.00
"AA",5.00,675.00
"AA",-11.00,675.00
"AA",-7.00,675.00
"AA",-24.00,675.00
"AA",-8.00,675.00
"AA",-14.00,675.00
"AA",-20.00,675.00
"AA",-24.00,675.00
"AA",-23.00,675.00
"AA",0.00,675.00
"AA",-18.00,675.00
"AA",-7.00,675.00
"AA",-17.00,675.00
"AA",0.00,675.00
"AA",-14.00,675.00
"AA",-18.00,1916.00
"AA",23.00,675.00
"AA",-14.00,675.00
"AA",-26.00,675.00
"AA",-14.00,675.00
"AA",44.00,675.00
"AA",-15.00,675.00
"AA",-3.00,675.00
"AA",8.00,675.00
"AA",-30.00,675.00
"AA",-23.00,675.00
"AA",-22.00,675.00
"AA",-33.00,675.00
"AA",-26.00,675.00
"AA",-14.00,675.00
"AA",-20.00,675.00
"AA",-27.00,675.00
"AA",-26.00,675.00
"AA",14.00,675.00
"AA",-20.00,675.00
"AA",17.00,675.00
"AA",-24.00,675.00
"AA",-7.00,1262.00
"AA",3.00,1262.00
"AA",1.00,1660.00
"AA",-4.00,257.00
"AA",10.00,257.00
"AA",1.00,257.00
"AA",102.00,257.00
"AA",-10.00,257.00
"AA",-14.00,257.00
"AA",9.00,257.00
"AA",0.00,257.00
"AA",186.00,257.00
"AA",-1.00,257.00
"AA",-10.00,257.00
"AA",,257.00
"AA",6.00,257.00
"AA",-7.00,257.00
"AA",18.00,257.00
"AA",-8.00,257.00
"AA",-2.00,257.00
"AA",-7.00,257.00
"AA",141.00,257.00
"AA",2.00,257.00
"AA",-3.00,257.00
"AA",-9.00,257.00
"AA",-4.00,808.00
"AA",-2.00,808.00
"AA",-23.00,808.00
"AA",-22.00,808.00
"AA",-27.00,808.00
"AA",-14.00,808.00
"AA",-4.00,808.00
"AA",40.00,808.00
"AA",2.00,808.00
"AA",-7.00,808.00
"AA",167.00,808.00
"AA",1.00,808.00
"AA",-5.00,808.00
"AA",-7.00,808.00
"AA",16.00,808.00
"AA",-4.00,808.00
"AA",-6.00,808.00
"AA",98.00,808.00
"AA",-16.00,808.00
"AA",16.00,268.00
"AA",-4.00,268.00
"AA",32.00,268.00
"AA",,268.00
"AA",21.00,268.00
"AA",-4.00,268.00
"AA",-9.00,268.00
"AA",-11.00,268.00
"AA",-11.00,268.00
"AA",-17.00,268.00
"AA",-18.00,268.00
"AA",39.00,268.00
"AA",12.00,268.00
"AA",-10.00,268.00
"AA",0.00,268.00
"AA",-5.00,268.00
"AA",24.00,268.00
"AA",-5.00,268.00
"AA",-4.00,268.00
"AA",-21.00,268.00
"AA",-7.00,268.00
"AA",52.00,268.00
"AA",-7.00,268.00
"AA",-11.00,268.00
"AA",-7.00,268.00
"AA",-9.00,268.00
"AA",-16.00,268.00
"AA",-14.00,268.00
"AA",-9.00,268.00
"AA",5.00,268.00
"AA",-15.00,268.00
"AA",4.00,268.00
"AA",-35.00,268.00
"AA",0.00,268.00
"AA",,268.00
"AA",25.00,268.00
"AA",29.00,268.00
"AA",-7.00,268.00
"AA",9.00,268.00
"AA",-29.00,268.00
"AA",-27.00,268.00
"AA",-28.00,268.00
"AA",64.00,268.00
"AA",-25.00,268.00
"AA",-29.00,268.00
"AA",2.00,268.00
"AA",-23.00,268.00
"AA",40.00,268.00
"AA",-30.00,268.00
"AA",-30.00,268.00
"AA",-15.00,268.00
"AA",30.00,268.00
"AA",30.00,268.00
"AA",-40.00,268.00
"AA",-13.00,268.00
"AA",-29.00,268.00
"AA",-16.00,268.00
"AA",22.00,268.00
"AA",-32.00,268.00
"AA",-35.00,268.00
"AA",-20.00,268.00
"AA",14.00,268.00
"AA",-10.00,529.00
"AA",13.00,529.00
"AA",152.00,529.00
"AA",,529.00
"AA",74.00,529.00
"AA",-11.00,529.00
"AA",-4.00,529.00
"AA",63.00,529.00
"AA",-20.00,529.00
"AA",4.00,529.00
"AA",-24.00,529.00
"AA",-27.00,529.00
"AA",-15.00,529.00
"AA",14.00,529.00
"AA",-7.00,529.00
"AA",-19.00,529.00
"AA",-22.00,529.00
"AA",-27.00,529.00
"AA",-9.00,529.00
"AA",-18.00,529.00
"AA",-22.00,529.00
"AA",-20.00,529.00
"AA",-29.00,529.00
"AA",-16.00,507.00
"AA",-11.00,507.00
"AA",13.00,507.00
"AA",-13.00,507.00
"AA",-7.00,507.00
"AA",2.00,507.00
"AA",7.00,507.00
"AA",-2.00,507.00
"AA",-16.00,507.00
"AA",-16.00,507.00
"AA",,507.00
"AA",-17.00,507.00
"AA",-14.00,507.00
"AA",-2.00,507.00
"AA",-15.00,507.00
"AA",10.00,507.00
"AA",-10.00,507.00
"AA",2.00,507.00
"AA",-20.00,507.00
"AA",1.00,468.00
"AA",16.00,468.00
"AA",19.00,468.00
"AA",28.00,468.00
"AA",17.00,468.00
"AA",4.00,468.00
"AA",-2.00,468.00
"AA",20.00,468.00
"AA",5.00,468.00
"AA",145.00,468.00
"AA",-15.00,468.00
"AA",-12.00,468.00
"AA",18.00,468.00
"AA",-8.00,468.00
"AA",-11.00,468.00
"AA",-8.00,468.00
"AA",101.00,468.00
"AA",-11.00,468.00
"AA",-10.00,468.00
"AA",-9.00,468.00
"AA",-15.00,468.00
"AA",3.00,468.00
"AA",-19.00,468.00
"AA",-11.00,468.00
"AA",-9.00,468.00
"AA",-9.00,468.00
"AA",-13.00,468.00
"AA",-18.00,468.00
"AA",19.00,468.00
"AA",-13.00,468.00
"AA",-9.00,468.00
"AA",-37.00,2125.00
"AA",-9.00,2125.00
"AA",-26.00,2125.00
"AA",-18.00,2125.00
"AA",-28.00,2125.00
"AA",-29.00,2125.00
"AA",-7.00,2125.00
"AA",-5.00,2125.00
"AA",-20.00,2125.00
"AA",-1.00,2125.00
"AA",-4.00,2125.00
"AA",-30.00,2125.00
"AA",-35.00,2125.00
"AA",-20.00,2125.00
"AA",-28.00,2125.00
"AA",-15.00,2125.00
"AA",,2125.00
"AA",-16.00,2125.00
"AA",3.00,2125.00
"AA",-18.00,2125.00
"AA",-8.00,2125.00
"AA",-32.00,2125.00
"AA",-27.00,2125.00
"AA",2.00,2125.00
"AA",14.00,2125.00
"AA",-13.00,2125.00
"AA",-18.00,2125.00
"AA",12.00,2125.00
"AA",-17.00,2125.00
"AA",26.00,529.00
"AA",-7.00,529.00
"AA",-30.00,529.00
"AA",-10.00,529.00
"AA",-14.00,2244.00
"AA",11.00,130.00
"AA",-6.00,130.00
"AA",2.00,130.00
"AA",44.00,130.00
"AA",-10.00,130.00
"AA",-21.00,130.00
"AA",-19.00,130.00
"AA",-19.00,130.00
"AA",-19.00,130.00
"AA",-19.00,130.00
"AA",-18.00,130.00
"AA",-23.00,130.00
"AA",91.00,130.00
"AA",10.00,130.00
"AA",-22.00,130.00
"AA",-23.00,130.00
"AA",-20.00,130.00
"AA",-18.00,130.00
"AA",20.00,130.00
"AA",-9.00,130.00
"AA",-4.00,130.00
"AA",-23.00,130.00
"AA",-14.00,130.00
"AA",8.00,96.00
"AA",52.00,96.00
"AA",-22.00,96.00
"AA",-19.00,96.00
"AA",-14.00,130.00
"AA",-11.00,130.00
"AA",3.00,130.00
"AA",30.00,130.00
"AA",-5.00,130.00
"AA",-20.00,130.00
"AA",-24.00,130.00
"AA",-26.00,130.00
"AA",-18.00,130.00
"AA",-7.00,130.00
"AA",21.00,130.00
"AA",-12.00,130.00
"AA",-20.00,130.00
"AA",356.00,130.00
"AA",-14.00,130.00
"AA",-2.00,130.00
"AA",-19.00,130.00
"AA",-5.00,130.00
"AA",-21.00,130.00
"AA",-3.00,130.00
"AA",-17.00,130.00
"AA",-1.00,130.00
"AA",-15.00,130.00
"AA",-19.00,130.00
"AA",7.00,1440.00
"AA",-3.00,1440.00
"AA",-13.00,1440.00
"AA",82.00,1440.00
"AA",2.00,1440.00
"AA",193.00,1440.00
"AA",114.00,1440.00
"AA",26.00,1440.00
"AA",-13.00,1440.00
"AA",3.00,1440.00
"AA",-24.00,1440.00
"AA",62.00,1440.00
"AA",-8.00,1440.00
"AA",-18.00,1440.00
"AA",-4.00,1440.00
"AA",-12.00,1440.00
"AA",-12.00,1440.00
"AA",-15.00,1440.00
"AA",-4.00,1440.00
"AA",0.00,1440.00
"AA",9.00,1440.00
"AA",-1.00,1440.00
"AA",-8.00,1440.00
"AA",11.00,1440.00
"AA",-16.00,936.00
"AA",-22.00,936.00
"AA",40.00,936.00
"AA",55.00,936.00
"AA",-10.00,936.00
"AA",21.00,936.00
"AA",2.00,936.00
"AA",-17.00,936.00
"AA",-19.00,936.00
"AA",8.00,936.00
"AA",1.00,936.00
"AA",-11.00,936.00
"AA",-14.00,936.00
"AA",-17.00,936.00
"AA",-12.00,936.00
"AA",-20.00,936.00
"AA",-23.00,936.00
"AA",-10.00,185.00
"AA",-1.00,631.00
"AA",39.00,1464.00
"AA",-3.00,185.00
"AA",-16.00,544.00
"AA",-10.00,544.00
"AA",105.00,544.00
"AA",,544.00
"AA",-19.00,544.00
"AA",-6.00,544.00
"AA",-5.00,544.00
"AA",-20.00,544.00
"AA",106.00,544.00
"AA",-20.00,544.00
"AA",-8.00,544.00
"AA",19.00,544.00
"AA",-28.00,544.00
"AA",-19.00,544.00
"AA",-14.00,544.00
"AA",-23.00,544.00
"AA",89.00,544.00
"AA",53.00,544.00
"AA",-9.00,544.00
"AA",-18.00,544.00
"AA",-15.00,544.00
"AA",-25.00,544.00
"AA",13.00,544.00
"AA",-4.00,544.00
"AA",-13.00,544.00
"AA",-15.00,544.00
"AA",-18.00,544.00
"AA",-31.00,544.00
"AA",-13.00,544.00
"AA",-1.00,544.00
"AA",-17.00,544.00
"AA",-5.00,590.00
"AA",-11.00,590.00
"AA",-28.00,590.00
"AA",-10.00,590.00
"AA",-15.00,590.00
"AA",-25.00,590.00
"AA",-26.00,590.00
"AA",-12.00,590.00
"AA",-6.00,590.00
"AA",-19.00,590.00
"AA",79.00,590.00
"AA",-21.00,590.00
"AA",-14.00,590.00
"AA",-14.00,590.00
"AA",-11.00,590.00
"AA",-4.00,590.00
"AA",-24.00,590.00
"AA",-14.00,590.00
"AA",-15.00,590.00
"AA",-13.00,590.00
"AA",-22.00,590.00
"AA",-13.00,590.00
"AA",1.00,590.00
"AA",-12.00,590.00
"AA",-19.00,1303.00
"AA",6.00,1303.00
"AA",23.00,1303.00
"AA",,1303.00
"AA",7.00,1303.00
"AA",-4.00,1303.00
"AA",3.00,1303.00
"AA",4.00,1303.00
"AA",21.00,1303.00
"AA",-12.00,1303.00
"AA",-22.00,1303.00
"AA",9.00,1303.00
"AA",-2.00,1303.00
"AA",-23.00,1303.00
"AA",-9.00,1303.00
"AA",-5.00,1303.00
"AA",2.00,1303.00
"AA",0.00,1303.00
"AA",21.00,1303.00
"AA",13.00,1303.00
"AA",-31.00,1303.00
"AA",-22.00,1303.00
"AA",-10.00,1303.00
"AA",-9.00,1303.00
"AA",-20.00,1303.00
"AA",-11.00,1303.00
"AA",-12.00,1303.00
"AA",-12.00,1303.00
"AA",-24.00,930.00
"AA",-13.00,930.00
"AA",0.00,930.00
"AA",-18.00,930.00
"AA",-17.00,930.00
"AA",,930.00
"AA",-4.00,930.00
"AA",-19.00,930.00
"AA",-17.00,930.00
"AA",-11.00,930.00
"AA",4.00,930.00
"AA",1.00,930.00
"AA",-15.00,930.00
"AA",-19.00,930.00
"AA",-32.00,930.00
"AA",-14.00,930.00
"AA",6.00,1709.00
"AA",8.00,1709.00
"AA",94.00,1709.00
"AA",-5.00,1709.00
"AA",21.00,1709.00
"AA",4.00,1709.00
"AA",-12.00,1709.00
"AA",-14.00,1709.00
"AA",127.00,1709.00
"AA",6.00,1709.00
"AA",-3.00,1709.00
"AA",-6.00,1709.00
"AA",0.00,488.00
"AA",83.00,644.00
"AA",-5.00,328.00
"AA",-2.00,328.00
"AA",-24.00,328.00
"AA",-29.00,328.00
"AA",1.00,328.00
"AA",-17.00,328.00
"AA",-12.00,328.00
"AA",-26.00,328.00
"AA",0.00,728.00
"AA",-11.00,728.00
"AA",,728.00
"AA",,728.00
"AA",59.00,728.00
"AA",-21.00,728.00
"AA",-25.00,728.00
"AA",-25.00,728.00
"AA",-11.00,728.00
"AA",-22.00,728.00
"AA",-3.00,728.00
"AA",16.00,728.00
"AA",-11.00,728.00
"AA",,728.00
"AA",-3.00,728.00
"AA",-31.00,728.00
"AA",-29.00,728.00
"AA",-20.00,728.00
"AA",11.00,728.00
"AA",-19.00,728.00
"AA",-23.00,728.00
"AA",-29.00,728.00
"AA",-33.00,728.00
"AA",-10.00,728.00
"AA",28.00,728.00
"AA",-28.00,728.00
"AA",-18.00,1032.00
"AA",-3.00,1032.00
"AA",-6.00,1032.00
"AA",-8.00,1032.00
"AA",-17.00,1032.00
"AA",-13.00,1032.00
"AA",-10.00,1032.00
"AA",9.00,1032.00
"AA",-5.00,1032.00
"AA",201.00,1032.00
"AA",-10.00,1032.00
"AA",-9.00,1032.00
"AA",-17.00,1032.00
"AA",-11.00,1032.00
"AA",20.00,1032.00
"AA",73.00,1032.00
"AA",-12.00,1032.00
"AA",-5.00,1032.00
"AA",-6.00,1032.00
"AA",-8.00,1032.00
"AA",-9.00,1032.00
"AA",-17.00,1032.00
"AA",-19.00,1032.00
"AA",0.00,1032.00
"AA",2.00,1032.00
"AA",-25.00,1032.00
"AA",-17.00,1032.00
"AA",-9.00,1032.00
"AA",-1.00,1032.00
"AA",-10.00,1032.00
"AA",-20.00,1032.00
"AA",1.00,1032.00
"AA",-14.00,1032.00
"AA",-10.00,1032.00
"AA",-12.00,1032.00
"AA",-1.00,1032.00
"AA",-19.00,1032.00
"AA",,1032.00
"AA",0.00,1032.00
"AA",-22.00,1032.00
"AA",-10.00,1032.00
"AA",-10.00,1032.00
"AA",-8.00,1032.00
"AA",36.00,1032.00
"AA",0.00,1032.00
"AA",-10.00,1032.00
"AA",-9.00,1032.00
"AA",-17.00,1032.00
"AA",-9.00,1032.00
"AA",-5.00,1032.00
"AA",-6.00,1032.00
"AA",12.00,1032.00
"AA",2.00,1032.00
"AA",-10.00,1032.00
"AA",-6.00,1032.00
"AA",-10.00,1032.00
"AA",181.00,168.00
"AA",46.00,168.00
"AA",,168.00
"AA",,168.00
"AA",,168.00
"AA",,168.00
"AA",-12.00,168.00
"AA",-11.00,168.00
"AA",-17.00,168.00
"AA",-9.00,168.00
"AA",-13.00,168.00
"AA",26.00,168.00
"AA",-12.00,168.00
"AA",-16.00,168.00
"AA",-13.00,168.00
"AA",-14.00,168.00
"AA",-17.00,168.00
"AA",-12.00,168.00
"AA",8.00,168.00
"AA",-19.00,168.00
"AA",-6.00,168.00
"AA",-22.00,168.00
"AA",-25.00,1095.00
"AA",-15.00,1095.00
"AA",-6.00,1095.00
"AA",-13.00,1095.00
"AA",29.00,1095.00
"AA",-10.00,1095.00
"AA",-17.00,1095.00
"AA",-18.00,1095.00
"AA",-18.00,1095.00
"AA",-16.00,1095.00
"AA",-19.00,1095.00
"AA",-14.00,1095.00
"AA",,1095.00
"AA",-18.00,1095.00
"AA",-20.00,1095.00
"AA",0.00,1095.00
